page,confidence,fchunk,url
6,0.9533092859694504,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
7,0.8523607740314996,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
8,0.834086842187073,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
9,0.8559485545671318,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
10,0.8646019061587074,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
11,0.9363008128527834,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
12,0.9419450002790056,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
13,0.9449503720213808,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
14,0.9309898162635352,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
15,0.9450662772420426,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
16,0.9463431994386372,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
17,0.9257957455480382,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
18,0.9401109897179114,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
19,0.9409094661303196,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
20,0.9350227188313638,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
21,0.9448251607909536,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
22,0.9313067390939196,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
23,0.9471286120446952,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
24,0.9509449604265732,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
25,0.9368546121947046,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
26,0.9495772296118696,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
27,0.9475580310013614,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
28,0.9392479712327406,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
29,0.9448055165122782,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
30,0.9142680962610504,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
31,0.9394334127239188,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
32,0.92763909251412,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
33,0.944865193353832,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
34,0.9337611314034302,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
35,0.9222686175547592,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
36,0.92049871873239,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
37,0.9428573148159006,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
38,0.9485715387316492,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
39,0.934935968049935,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
40,0.928311025573947,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
41,0.9393018531911778,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
42,0.9411228581068825,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
43,0.930066195121557,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
44,0.9510794400572032,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
45,0.9358425740501232,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
46,0.9482206277757051,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
47,0.9676660274797017,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
48,0.9458588362461136,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
49,0.9521581042987078,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
50,0.9579680983934388,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
51,0.9440833808143356,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
52,0.9492906819647692,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
53,0.9360258006616622,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
54,0.9369847158558594,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
55,0.9121595494196576,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
56,0.9294634669046712,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
57,0.9348961820851652,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
58,0.9306115115257664,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
59,0.9537877232565748,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
60,0.9555480589176588,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
61,0.9590911715698074,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
62,0.9444259778741466,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
63,0.9503372634450594,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
64,0.9489390132125136,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
65,0.950248377840474,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
66,0.951170936794017,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
67,0.9486480422175614,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
68,0.9448403677610164,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
69,0.9393713315327962,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
70,0.94244480716862,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
71,0.947864228897438,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
72,0.9489597952263988,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
73,0.9487307094928504,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
74,0.9442328243198508,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
75,0.9423450339970048,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
76,0.9567729617728562,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
77,0.9396176848661256,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
78,0.9422544029091492,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
79,0.9499463024680904,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
80,0.9527897101365018,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
81,0.9630367656915392,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
82,0.9470306644153338,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
83,0.956296404560636,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
84,0.9273319265444602,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
85,0.921859532334171,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
86,0.9217284882218584,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
87,0.940385035774278,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
88,0.929104325879863,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
89,0.9297009513554748,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
90,0.9416714532541928,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
91,0.9324782590531272,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
92,0.9325077811233428,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
93,0.9405736604789356,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
94,0.9306214638693656,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
95,0.926290563002732,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
96,0.9417655045886438,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
97,0.9271335462633156,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
98,0.919397340009087,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
99,0.9219472456784744,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
100,0.9189097579062347,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
101,0.9434332216378324,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
102,0.9509331926483572,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
103,0.9498125703072654,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
104,0.9377014724698632,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
105,0.9304989300405276,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
106,0.946031651181821,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
107,0.9448740383988656,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
108,0.9561695424792094,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
109,0.94068983839579,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
110,0.9341923378883524,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
111,0.9393133792538496,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
112,0.949611867639688,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
113,0.9260177921845716,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
114,0.941272035950706,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
115,0.940465835182428,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
116,0.9525102294153638,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
117,0.950422327821426,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
118,0.9451967803035388,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
119,0.9437884396832922,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
120,0.9384823356562612,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
121,0.9358161367859396,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
122,0.9374638102655336,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
123,0.9410584782632134,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
124,0.94441872184304,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
125,0.947368354675756,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
126,0.9503785971812296,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
127,0.921910304967295,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
128,0.9532513287485628,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
129,0.944098939239626,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
130,0.9443466050689724,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
131,0.942245118797215,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
132,0.9477789812646378,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
133,0.9281674755710952,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
134,0.9474037946947724,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
135,0.9413373380287652,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
136,0.924405126235424,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
137,0.9371823213047312,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
138,0.9398805036763852,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
139,0.9506677151367228,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
140,0.9496262142363984,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
141,0.9590468009764498,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
142,0.9191719075275022,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
143,0.929154907302077,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
144,0.9477430753107572,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
145,0.9404303280716269,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
146,0.955266819111955,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
147,0.9545765101909638,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
148,0.9250889186897584,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
149,0.9516130955104368,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
150,0.9443128892997236,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
151,0.9511793086130638,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
152,0.9537359202854576,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
0,0.9251077512190456,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
1,0.928864371099032,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
2,0.9340188378436488,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
3,0.9231176507501556,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
4,0.9332291022432546,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
5,0.9225390423051176,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
6,0.9228861524751693,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
7,0.9207803077797472,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
8,0.9271331870510116,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
9,0.9352061337528006,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
10,0.9208826227332542,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
11,0.930765460064728,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
12,0.9334780992325186,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
13,0.9320481243606228,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
14,0.8894608376092381,1940-09,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-09.pdf
0,0.9362390791376431,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
1,0.9120206613521108,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
2,0.9135069956975196,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
3,0.9287873232400028,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
4,0.9211506723061852,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
5,0.9248824481767188,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
6,0.9156382012913246,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
7,0.9118105268751652,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
8,0.9029148910466158,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
9,0.9286370092755432,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
10,0.9217050743429628,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
11,0.9201229980157136,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
12,0.91992895626355,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
13,0.9263662173714436,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
14,0.9076398341583978,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
15,0.9218937368067994,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
16,0.9301457888716776,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
17,0.924334525290153,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
18,0.9124917622005512,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
19,0.919771389377008,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
20,0.9007569090273584,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
21,0.9142595530411436,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
22,0.915534225398729,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
23,0.9080057258030464,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
24,0.92142694507457,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
25,0.9204262198366192,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
26,0.921069932516302,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
27,0.911384702925867,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
28,0.9237058875172636,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
29,0.922595914691484,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
30,0.9106294699951456,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
31,0.9198577032428408,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
32,0.9167191473801704,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
33,0.9132676365067548,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
34,0.9167438403948942,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
35,0.9284448951439644,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
36,0.9294908120787356,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
37,0.910720339026703,1940-10,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-10.pdf
